OBJECTID,Tax_Code,GlobalID,Shape__Area,Shape__Length
706,017,597f9204-fb4b-463e-acab-cc93f96b974e,36627670.8105469,42946.7123273662
707,021,a18fd41a-8fcb-469e-ad88-82e3e4c73160,5010640.79760742,24185.163754593
708,022,5f9d0d71-982d-4780-843f-7699dd482905,942972.915771484,4271.64667538791
709,023,e9ad34dc-a2ea-4193-b813-a64333074ce8,1281451.74291992,6069.98213374066
710,024,b086f2ff-5616-4509-b7d1-5e54a2d9d96f,781502.418212891,6121.5770273046
711,026,8de93d53-55e4-4076-9c72-485358ec95b9,8640.31860351563,407.67091568173
712,027,1911695a-1eb3-4797-a801-dc0e7fbf0a73,1449471.54296875,5914.6249182786
713,028,ff495efb-7db1-4999-a8a2-4d412bb5c844,1200553.29199219,9850.41227384334
714,029,b90d1396-bd6a-41bf-a279-2dc59f492332,794795.319335938,8878.3816560024
715,038,c8a858a7-bf7b-4fbd-bf76-64f6e43e503b,2789615.8269043,10472.4467807868
716,039,361971aa-63ee-40a7-b8d1-9852c17d5ddd,7684628.00878906,17268.1127988776
717,040,5f3a7f71-7b8d-441c-b071-03c3b7812f6e,6668087.61425781,23848.5584073715
718,041,a4ce5009-cc07-43b7-ae57-d3463480286b,452028.038818359,2889.99279669535
719,042,c1360aec-5edd-477e-97c3-05e8d007cb18,299765.414306641,2175.14661129289
720,043,f5f700e6-2e4a-44b8-aae6-f220201c74a7,554618.026855469,10854.6588959667
721,044,4d895f8d-6eb4-47cd-bb50-92ba5c966a16,9391840.81420898,19310.9057186846
722,045,173c92cd-5140-424f-8189-a842284b726b,35958900.6328125,38291.2184931402
723,046,374d0740-dcb0-4b7b-ab3c-a38a386d53e6,1225136.90014648,7823.3459796677
724,047,dd34d497-cbc0-4e31-9802-17dd73901d56,133662.587402344,1746.81214506511
725,048,99211754-fc54-44dc-81d3-2fdc7e9dd40e,51876.1450195313,969.12822725276
726,049,818fe38a-6da7-45da-af63-990a30d79021,51826.8605957031,967.982711380434
727,050,bb60f15d-73e5-48ce-9248-040d10c4e993,2341031.06005859,9559.62177982056
728,051,a03081a0-ac7a-48d9-b559-9059ecbd3de1,16166897.9907227,64001.6011156986
729,053,d639389a-4d95-4344-9aa8-ef804dfaf463,217568.823730469,2010.66137186605
730,054,e7158bd2-d0f6-4bb1-8390-be40d04e70bd,7975738.5559082,15263.7922018571
731,055,5d5d0d72-082b-43ff-9ddc-64f5c2c1c8ba,69652.5859375,1428.79659946859
732,056,4e9874e4-a861-4c4b-81b4-2015d2f4ffc4,14408345.7929688,24355.634960325
733,057,d2ffe879-3ee5-4ed3-bb90-7e6c426eccd4,4976.705078125,328.834803499898
734,058,92d61067-c499-4451-9216-80a3d2bb694c,731001.813964844,3586.38092314092
735,059,db5d4c16-cbc3-432c-81c5-9d5d0a498df1,498112.345703125,4296.07098670384
736,060,a3000228-9a52-4c66-8edc-ceb2f4b5d6d5,25410460.09375,31173.449093381
737,061,7860c926-24f3-45c6-b255-edb754380102,12781923.6408691,28578.3943994345
738,062,940d5729-2c3e-4574-b147-84dc168d30be,27674.4250488281,950.525609998671
739,063,6a35bdd1-fba7-4b21-98ac-49ae97786eef,250549.704101563,2512.94367543215
740,064,067c3c86-a551-4a80-b9db-5cad2743c770,286899.222900391,2496.89502660118
741,065,63d0d8ec-ce3e-4867-bfdd-466bc003c6fb,182771.205078125,2078.05581252239
742,066,8a3d4c9b-e60a-4b5c-a75b-8d636a3dfad5,4978682.60668945,23269.698667449
743,067,d9b2533c-af92-4126-bf8e-38bb1849bd97,72722.0063476563,1487.05546905243
744,068,e4f4db3f-f75a-42df-86d8-27bde3482824,227007.510498047,2012.47178323737
745,069,1c7edd9f-bd40-4070-8aa7-80f7c28bde21,163619.336914063,2045.66399297658
746,070,d8fb5153-a888-44c6-9a53-df2c13742740,104422.418212891,1473.3650853385
747,071,25da3fc7-487c-4542-8511-1b69c4f5585a,225877.909423828,1993.52867812911
748,072,18a192e6-510b-4692-8d62-b0b95c0dc515,173970.762207031,1732.50494034826
749,073,71d10e92-9540-42ca-9d40-8318a6c70f40,152107.380859375,2163.53019900453
750,074,aa4e82d8-050a-4b56-bc4a-66d41507ef28,177065.407226563,1762.41195793391
751,075,869f7e02-d34d-4cc3-a438-f1b67633ef56,13684.541015625,471.701717377574
752,076,7788017e-eb54-4235-ae73-49344b80af88,322108.136230469,4098.91646886445
753,077,55f446a9-4c44-4836-9a7d-1cc3cd809106,208745.729492188,2384.15233802508
754,078,4e3d9ca0-7b4b-4a38-91c6-7afc8d100a80,211750.817626953,2034.82842575347
755,079,405fcefc-b37b-4d44-8e4c-0e97a1b8d7fd,204434.716064453,1929.13052332268
756,080,2217164c-face-4de5-b717-50dfc3370c35,83727.1240234375,1572.34908267392
757,081,d105b51b-8bc5-4e9f-852f-394526cdf76c,208899.452636719,1973.0330954373
758,082,d47a6e26-e8f3-4fe0-b2e2-79fa596f5506,396740.227539063,3750.7473049638
759,083,9ac90263-5f52-4642-a7d3-47e51a44b466,126334.475585938,1727.90554493267
